Event Number,Event Type Group,Event Description,Approximate Location,Neighbourhood Id,Neighbourhood Name,Dispatch Date,Dispatch Time,Dispatch Year,Dispatch Month Name,Dispatch Month Number,Dispatch Day Number,Day Of Week,Event Close Date,Event Close Time,Latitude,Longitude,Location,Count
E20030219,TA,MOTOR VEHICLE INCIDENT,WHITEMUD DR WB NW / 50 ST NB NW,6590,PYLYPOW INDUSTRIAL,May 27 2020,06:11:46,2020,MAY,05,27,Wednesday,May 27 2020,06:44:51,53.48777259706229,-113.41803338984059,"(53.48777259706229, -113.41803338984059)",1
E20030329,AL,ALARMS,108 ST NW / 109 ST NW,1090,DOWNTOWN,May 27 2020,16:40:51,2020,MAY,05,27,Wednesday,May 27 2020,16:50:24,53.540935984762655,-113.50774078516109,"(53.540935984762655, -113.50774078516109)",1
E20030272,CA,CITIZEN ASSIST,YELLOWHEAD TR NW / RIGHTCUT 170 ST NB NW,4150,GAGNON ESTATE INDUSTRIAL,May 27 2020,11:55:30,2020,MAY,05,27,Wednesday,May 27 2020,13:13:07,53.579315835000834,-113.58996724582944,"(53.579315835000834, -113.58996724582944)",1
E20030275,MD,MEDICAL,96 ST NW / 97 ST NW,1020,BOYLE STREET,May 27 2020,12:11:20,2020,MAY,05,27,Wednesday,May 27 2020,14:31:23,53.54458031407056,-113.48303131348734,"(53.54458031407056, -113.48303131348734)",1
E20030333,AL,ALARMS,79 ST NW / 82 ST NB NW,2700,SCHONSEE,May 27 2020,17:06:23,2020,MAY,05,27,Wednesday,May 27 2020,17:28:07,53.630903820747136,-113.46388584183346,"(53.630903820747136, -113.46388584183346)",1
E20030215,MD,MEDICAL,GRIESBACH RD NW / RIGHTCUT 153 AV WB NW,3040,BEAUMARIS,May 27 2020,04:33:27,2020,MAY,05,27,Wednesday,May 27 2020,06:10:27,53.614173492101244,-113.51525910672326,"(53.614173492101244, -113.51525910672326)",1
E20030194,MD,MEDICAL,No location,2110,BRINTNELL,May 26 2020,23:27:29,2020,MAY,05,26,Tuesday,May 27 2020,00:19:33,53.624609570667744,-113.40994384753589,"(53.624609570667744, -113.40994384753589)",1
E20030305,AL,ALARMS,91 ST SW / ELLWOOD RD SW,6211,ELLERSLIE,May 27 2020,14:45:52,2020,MAY,05,27,Wednesday,May 27 2020,15:02:47,53.43037928259242,-113.46992762420038,"(53.43037928259242, -113.46992762420038)",1
E20030214,MD,MEDICAL,No location,2241,EAUX CLAIRES,May 27 2020,04:18:43,2020,MAY,05,27,Wednesday,May 27 2020,04:43:39,53.617643121441134,-113.49037071989775,"(53.617643121441134, -113.49037071989775)",1
E20030208,XX,OTHER,ANTHONY HENDAY DR NB NW / MARK MESSIER TR NW,4015,ANTHONY HENDAY MISTATIM,May 27 2020,01:31:05,2020,MAY,05,27,Wednesday,May 27 2020,01:43:13,53.61573640825063,-113.59828318673684,"(53.61573640825063, -113.59828318673684)",1
E20030193,MD,MEDICAL,MAYNARD PT NW / MAYNARD CRES NW,5477,MACTAGGART,May 26 2020,23:16:37,2020,MAY,05,26,Tuesday,May 27 2020,02:08:36,53.44128318220202,-113.56455067035498,"(53.44128318220202, -113.56455067035498)",1
E20030293,MD,MEDICAL,115 AV NW / 82 ST NW,1160,PARKDALE,May 27 2020,13:29:51,2020,MAY,05,27,Wednesday,May 27 2020,16:09:39,53.56582546788685,-113.46728805159968,"(53.56582546788685, -113.46728805159968)",1
E20030256,MD,MEDICAL,28 AV NW / 31 AV NW,6720,TAWA,May 27 2020,10:33:45,2020,MAY,05,27,Wednesday,May 27 2020,12:21:58,53.46121310516813,-113.42399974502446,"(53.46121310516813, -113.42399974502446)",1
E20037292,MD,MEDICAL,KNOTTWOOD RD E NW / 74 ST NW,6450,MENISA,July 02 2020,12:04:45,2020,JULY,07,02,Thursday,July 02 2020,14:15:49,53.44518513267535,-113.44528841377905,"(53.44518513267535, -113.44528841377905)",1
E20037359,MD,MEDICAL,No location,5160,DUGGAN,July 02 2020,16:22:58,2020,JULY,07,02,Thursday,July 02 2020,18:27:41,53.467666596741566,-113.51526184275477,"(53.467666596741566, -113.51526184275477)",1
E20037392,MD,MEDICAL,110 ST NW / 107 AV NW,1180,QUEEN MARY PARK,July 02 2020,19:13:41,2020,JULY,07,02,Thursday,July 02 2020,21:31:24,53.551418504813746,-113.51027156644639,"(53.551418504813746, -113.51027156644639)",1
E20037388,OF,OUTSIDE FIRE,No location,6150,DALY GROVE,July 02 2020,18:49:54,2020,JULY,07,02,Thursday,July 02 2020,19:04:39,53.454015479968945,-113.40566777109954,"(53.454015479968945, -113.40566777109954)",1
E20037347,AL,ALARMS,No location,3440,WESTMOUNT,July 02 2020,15:41:07,2020,JULY,07,02,Thursday,July 02 2020,15:51:36,53.552762951106565,-113.53641543194719,"(53.552762951106565, -113.53641543194719)",1
E20037340,MD,MEDICAL,111 ST SB NW / 23 AV EB NW,5460,SKYRATTLER,July 02 2020,15:14:25,2020,JULY,07,02,Thursday,July 02 2020,15:24:28,53.45382212969769,-113.51660381294273,"(53.45382212969769, -113.51660381294273)",1
E20037290,OF,OUTSIDE FIRE,100 AV NW / 178 ST NW,4400,PLACE LARUE,July 02 2020,11:57:49,2020,JULY,07,02,Thursday,July 02 2020,12:24:27,53.53791824611472,-113.62748058094185,"(53.53791824611472, -113.62748058094185)",1
E20037434,AL,ALARMS,No location,2521,MCCONACHIE AREA,July 02 2020,23:24:34,2020,JULY,07,02,Thursday,July 02 2020,23:38:41,53.63760985620503,-113.42445271949859,"(53.63760985620503, -113.42445271949859)",1
E20037162,MD,MEDICAL,No location,1070,CROMDALE,July 01 2020,21:20:12,2020,JULY,07,01,Wednesday,July 02 2020,00:05:55,53.55950134755,-113.47074600436709,"(53.55950134755, -113.47074600436709)",1
E20037214,TA,MOTOR VEHICLE INCIDENT,118 AV NW / 34 ST NW,2040,BEACON HEIGHTS,July 02 2020,04:48:15,2020,JULY,07,02,Thursday,July 02 2020,06:21:02,53.57037678956167,-113.39371163829723,"(53.57037678956167, -113.39371163829723)",1
E20037397,MD,MEDICAL,No location,4200,HIGH PARK,July 02 2020,19:35:22,2020,JULY,07,02,Thursday,July 02 2020,21:30:02,53.555683057389466,-113.58211975612664,"(53.555683057389466, -113.58211975612664)",1
E20037367,MD,MEDICAL,92 AV NW / 94 AV NW,4520,SUMMERLEA,July 02 2020,17:29:12,2020,JULY,07,02,Thursday,July 02 2020,19:41:54,53.529987123117564,-113.61873136756955,"(53.529987123117564, -113.61873136756955)",1
E20037432,MD,MEDICAL,131 AV NW / 59 ST NW,2080,BELVEDERE,,,,,,,,July 02 2020,23:10:14,53.59038367404557,-113.4334040956909,"(53.59038367404557, -113.4334040956909)",1
E20037283,82,,105 AV NW / 106 AV NW,1030,CENTRAL MCDOUGALL,,,,,,,,July 02 2020,11:24:16,53.54912269924386,-113.50036756425263,"(53.54912269924386, -113.50036756425263)",1
E20037251,AL,ALARMS,No location,1140,MCCAULEY,July 02 2020,09:42:58,2020,JULY,07,02,Thursday,July 02 2020,09:49:22,53.55758426858576,-113.48589084448666,"(53.55758426858576, -113.48589084448666)",1
E20037345,TA,MOTOR VEHICLE INCIDENT,111 AV NW / 109 ST NW,1170,PRINCE RUPERT,July 02 2020,15:34:08,2020,JULY,07,02,Thursday,July 02 2020,17:46:02,53.55897457074932,-113.50835172582265,"(53.55897457074932, -113.50835172582265)",1
E20027937,MD,MEDICAL,PROCTOR WYND NW / PROCTOR WYND NW,4710,POTTER GREENS,May 13 2020,22:36:23,2020,MAY,05,13,Wednesday,May 14 2020,01:20:25,53.51891238261339,-113.67363931704082,"(53.51891238261339, -113.67363931704082)",1
E20028104,MD,MEDICAL,POTTER GREENS DR NW / LEWIS ESTATES BLVD NW,4710,POTTER GREENS,May 14 2020,23:34:39,2020,MAY,05,14,Thursday,May 14 2020,23:44:31,53.5144850283831,-113.67819896115176,"(53.5144850283831, -113.67819896115176)",1
E20028013,MD,MEDICAL,No location,2010,ABBOTTSFIELD,May 14 2020,12:23:06,2020,MAY,05,14,Thursday,May 14 2020,14:29:53,53.57317929715851,-113.39167397013027,"(53.57317929715851, -113.39167397013027)",1
E20027989,86,,105 AV NW / 106 AV NW,1030,CENTRAL MCDOUGALL,,,,,,,,May 14 2020,10:21:33,53.54912269924386,-113.50036756425263,"(53.54912269924386, -113.50036756425263)",1
E20028015,MD,MEDICAL,No location,4180,GLENWOOD,May 14 2020,12:31:03,2020,MAY,05,14,Thursday,May 14 2020,14:34:58,53.53306785187742,-113.60563038482015,"(53.53306785187742, -113.60563038482015)",1
E20027946,MD,MEDICAL,No location,1030,CENTRAL MCDOUGALL,May 13 2020,23:50:13,2020,MAY,05,13,Wednesday,May 14 2020,02:09:27,53.5515882355394,-113.5034462468898,"(53.5515882355394, -113.5034462468898)",1
E20028024,MD,MEDICAL,LAKESIDE DR NW / LAKESIDE DR NW,4620,WESTVIEW VILLAGE,May 14 2020,13:19:43,2020,MAY,05,14,Thursday,May 14 2020,14:05:57,53.54879281828432,-113.69498968046656,"(53.54879281828432, -113.69498968046656)",1
E20028034,MD,MEDICAL,No location,6670,SAKAW,May 14 2020,13:51:52,2020,MAY,05,14,Thursday,May 14 2020,15:59:29,53.44452606634261,-113.42214635774498,"(53.44452606634261, -113.42214635774498)",1
E20028020,MD,MEDICAL,No location,6530,MINCHAU,May 14 2020,12:57:54,2020,MAY,05,14,Thursday,May 14 2020,15:37:23,53.46472426654107,-113.4055437688012,"(53.46472426654107, -113.4055437688012)",1
E20037286,AL,ALARMS,No location,6530,MINCHAU,July 02 2020,11:30:22,2020,JULY,07,02,Thursday,July 02 2020,11:33:46,53.46808281997065,-113.40992937211863,"(53.46808281997065, -113.40992937211863)",1
E20037202,MD,MEDICAL,No location,3170,DOVERCOURT,July 02 2020,01:43:56,2020,JULY,07,02,Thursday,July 02 2020,03:04:14,53.57284856757725,-113.5609801539611,"(53.57284856757725, -113.5609801539611)",1
E20037419,TA,MOTOR VEHICLE INCIDENT,YELLOWHEAD TR WB NW / FORT RD SB NW,1130,ELMWOOD PARK,July 02 2020,21:35:17,2020,JULY,07,02,Thursday,July 02 2020,22:12:38,53.58049936511121,-113.45326110308123,"(53.58049936511121, -113.45326110308123)",1
E20037198,MD,MEDICAL,HUDSON RD NW / DEAD END,3480,HUDSON,July 02 2020,00:32:16,2020,JULY,07,02,Thursday,July 02 2020,02:39:41,53.60713988799274,-113.54895776660989,"(53.60713988799274, -113.54895776660989)",1
E20037221,PM,PERMIT-BURNING OR OTHER,25 ST NW / 34 ST NW,6690,SOUTHEAST INDUSTRIAL,,,,,,,,July 02 2020,15:19:00,53.51237672275868,-113.39370255602351,"(53.51237672275868, -113.39370255602351)",1
E20037413,MD,MEDICAL,91 ST NW / 127 AV NW,1270,YELLOWHEAD CORRIDOR EAST,July 02 2020,20:43:06,2020,JULY,07,02,Thursday,July 02 2020,23:17:39,53.58477129306853,-113.48116123138459,"(53.58477129306853, -113.48116123138459)",1
E20037211,MD,MEDICAL,No location,3240,INGLEWOOD,July 02 2020,04:03:58,2020,JULY,07,02,Thursday,July 02 2020,05:44:29,53.55934756412354,-113.5354232564888,"(53.55934756412354, -113.5354232564888)",1
E20037312,CA,CITIZEN ASSIST,No location,6760,TWEDDLE PLACE,July 02 2020,13:48:45,2020,JULY,07,02,Thursday,July 02 2020,14:05:17,53.48218677079127,-113.45436402765301,"(53.48218677079127, -113.45436402765301)",1
E20037400,TA,MOTOR VEHICLE INCIDENT,KINGSWAY NW / 109 ST NW,1230,SPRUCE AVENUE,July 02 2020,19:45:13,2020,JULY,07,02,Thursday,July 02 2020,22:02:43,53.56085406227498,-113.5083035699374,"(53.56085406227498, -113.5083035699374)",1
E20037199,CA,CITIZEN ASSIST,No location,5463,DESROCHERS AREA,July 02 2020,00:49:04,2020,JULY,07,02,Thursday,July 02 2020,01:00:29,53.40013684540037,-113.55083154834244,"(53.40013684540037, -113.55083154834244)",1
E20037414,MD,MEDICAL,OAKES GATE WB NW / BULYEA RD NW,5100,BULYEA HEIGHTS,July 02 2020,20:43:25,2020,JULY,07,02,Thursday,July 02 2020,20:51:04,53.468227290133036,-113.57237731417354,"(53.468227290133036, -113.57237731417354)",1
E20037364,TA,MOTOR VEHICLE INCIDENT,97 ST NW / 122 AV NW,1080,DELTON,July 02 2020,16:58:11,2020,JULY,07,02,Thursday,July 02 2020,22:56:44,53.57665802854771,-113.49193796667454,"(53.57665802854771, -113.49193796667454)",1
E20037410,AL,ALARMS,29 ST NW / 32 ST NW,2660,RUNDLE HEIGHTS,July 02 2020,20:22:45,2020,JULY,07,02,Thursday,July 02 2020,20:44:52,53.568818291261884,-113.39037552903395,"(53.568818291261884, -113.39037552903395)",1
E20027948,MD,MEDICAL,68 ST SW / 66 ST SW,6213,SUMMERSIDE,May 14 2020,00:15:30,2020,MAY,05,14,Thursday,May 14 2020,02:46:36,53.42058776638623,-113.44279155208977,"(53.42058776638623, -113.44279155208977)",1
E20028012,TA,MOTOR VEHICLE INCIDENT,104 ST NW / 58 AV NW,5320,PLEASANTVIEW,May 14 2020,12:21:18,2020,MAY,05,14,Thursday,May 14 2020,14:08:27,53.49513034450381,-113.49766923482495,"(53.49513034450381, -113.49766923482495)",1
E20027926,MD,MEDICAL,No location,6450,MENISA,May 13 2020,21:42:39,2020,MAY,05,13,Wednesday,May 14 2020,00:57:00,53.44225544935764,-113.43966612418357,"(53.44225544935764, -113.43966612418357)",1
E20027963,MD,MEDICAL,100 AV NW / JASPER AV NW,1090,DOWNTOWN,May 14 2020,04:38:28,2020,MAY,05,14,Thursday,May 14 2020,05:28:44,53.53905713310901,-113.49927556303001,"(53.53905713310901, -113.49927556303001)",1
E20028055,FR,FIRE,No location,4461,THE HAMPTONS,May 14 2020,16:27:01,2020,MAY,05,14,Thursday,May 14 2020,19:43:11,53.48835687690431,-113.66739783405447,"(53.48835687690431, -113.66739783405447)",1
E20027961,OF,OUTSIDE FIRE,118 AV NW / 85 ST NW,1160,PARKDALE,May 14 2020,03:55:01,2020,MAY,05,14,Thursday,May 14 2020,04:09:21,53.57039117105717,-113.4718063228933,"(53.57039117105717, -113.4718063228933)",1
E20027938,MD,MEDICAL,DEAD END / 46 AV NW,4220,JAMIESON PLACE,May 13 2020,22:57:10,2020,MAY,05,13,Wednesday,May 14 2020,01:43:36,53.48356692038477,-113.6531184094326,"(53.48356692038477, -113.6531184094326)",1
E20028058,MD,MEDICAL,86 AV NW / 87 AV NW,4140,ELMWOOD,May 14 2020,16:54:33,2020,MAY,05,14,Thursday,May 14 2020,18:37:52,53.518866912576904,-113.59963827758894,"(53.518866912576904, -113.59963827758894)",1
E20028037,MD,MEDICAL,STONY PLAIN RD NW / 102 AV NW,4090,CANORA,May 14 2020,14:06:44,2020,MAY,05,14,Thursday,May 14 2020,14:38:28,53.542092587385085,-113.58502969134223,"(53.542092587385085, -113.58502969134223)",1
E20028089,MD,MEDICAL,No location,3070,CALDER,May 14 2020,20:25:03,2020,MAY,05,14,Thursday,May 14 2020,23:20:08,53.58866345019423,-113.53943071471154,"(53.58866345019423, -113.53943071471154)",1
E20028036,MD,MEDICAL,DEAD END / 98 AV NW,6070,CLOVERDALE,May 14 2020,13:59:10,2020,MAY,05,14,Thursday,May 14 2020,16:09:43,53.537694384481085,-113.46697127216763,"(53.537694384481085, -113.46697127216763)",1
E20027960,MD,MEDICAL,No location,5430,ROYAL GARDENS,May 14 2020,03:40:45,2020,MAY,05,14,Thursday,May 14 2020,06:53:13,53.47614707391651,-113.52358542890994,"(53.47614707391651, -113.52358542890994)",1
E20028102,MD,MEDICAL,111 ST NW / 112 ST NW,1150,OLIVER,May 14 2020,21:59:14,2020,MAY,05,14,Thursday,May 14 2020,23:46:11,53.54094090607336,-113.51248051676106,"(53.54094090607336, -113.51248051676106)",1
E20027977,MD,MEDICAL,WEST VIEW CRES NW / WEST PORT RD NW,4620,WESTVIEW VILLAGE,May 14 2020,08:35:57,2020,MAY,05,14,Thursday,May 14 2020,11:10:58,53.55257396021885,-113.69488223884447,"(53.55257396021885, -113.69488223884447)",1
E20027956,MD,MEDICAL,101 ST NW / KINGSWAY NW,1140,MCCAULEY,May 14 2020,02:46:48,2020,MAY,05,14,Thursday,May 14 2020,03:06:16,53.55456936101674,-113.49371242415496,"(53.55456936101674, -113.49371242415496)",1
E20028018,MD,MEDICAL,No location,6460,MEYOKUMIN,May 14 2020,12:42:22,2020,MAY,05,14,Thursday,May 14 2020,14:38:05,53.44900874356612,-113.4242542880644,"(53.44900874356612, -113.4242542880644)",1
E20028082,AL,ALARMS,76 AV EB NW / 72 ST NW,6260,GIRARD INDUSTRIAL,May 14 2020,19:25:12,2020,MAY,05,14,Thursday,May 14 2020,19:42:28,53.51164139985179,-113.43729453116804,"(53.51164139985179, -113.43729453116804)",1
E20028038,MD,MEDICAL,No location,3030,BATURYN,May 14 2020,14:20:13,2020,MAY,05,14,Thursday,May 14 2020,15:19:37,53.62957961973843,-113.49735178093145,"(53.62957961973843, -113.49735178093145)",1
E20028057,MD,MEDICAL,119 ST SW / MELROSE PL SW,5452,MACEWAN,May 14 2020,16:31:03,2020,MAY,05,14,Thursday,May 14 2020,18:34:20,53.42873548719246,-113.52903499912019,"(53.42873548719246, -113.52903499912019)",1
E20028101,MD,MEDICAL,OSLAND DR NW / OSLAND DR NW,5300,OGILVIE RIDGE,May 14 2020,21:36:55,2020,MAY,05,14,Thursday,May 14 2020,23:06:01,53.46304029618036,-113.55885511652612,"(53.46304029618036, -113.55885511652612)",1
E20028063,PM,PERMIT-BURNING OR OTHER,121 AV NW / 122 AV NW,2550,MONTROSE,,,,,,,,May 14 2020,22:11:53,53.57601196240378,-113.44297345638748,"(53.57601196240378, -113.44297345638748)",1
E20027935,MD,MEDICAL,No location,2580,NORTHMOUNT,May 13 2020,22:27:28,2020,MAY,05,13,Wednesday,May 14 2020,00:16:06,53.602192064377924,-113.48694946938072,"(53.602192064377924, -113.48694946938072)",1
E20028050,PM,PERMIT-BURNING OR OTHER,89 AV NW / 90 AV NW,4040,BELMEAD,,,,,,,,May 14 2020,20:03:06,53.52414053951961,-113.64164432524916,"(53.52414053951961, -113.64164432524916)",1
E20027942,MD,MEDICAL,180A ST NW / 98 AV NW,4240,LA PERLE,May 13 2020,23:22:57,2020,MAY,05,13,Wednesday,May 14 2020,01:40:20,53.53054327839019,-113.63354073274414,"(53.53054327839019, -113.63354073274414)",1
E20028042,AL,ALARMS,No location,4560,THORNCLIFF,May 14 2020,14:42:45,2020,MAY,05,14,Thursday,May 14 2020,14:51:11,53.514318053054225,-113.61855018664738,"(53.514318053054225, -113.61855018664738)",1
E20028083,MD,MEDICAL,94 AV NW / 95 AV NW,6710,STRATHEARN,May 14 2020,19:36:32,2020,MAY,05,14,Thursday,May 14 2020,21:42:24,53.53171079121101,-113.46836102334022,"(53.53171079121101, -113.46836102334022)",1
E20027992,MD,MEDICAL,No location,1190,RIVER VALLEY KINNAIRD,May 14 2020,10:31:17,2020,MAY,05,14,Thursday,May 14 2020,11:57:33,53.55547870950711,-113.47028787936061,"(53.55547870950711, -113.47028787936061)",1
E20028047,AL,ALARMS,84 ST NW / DEAD END,6630,RIVER VALLEY RIVERSIDE,May 14 2020,15:12:25,2020,MAY,05,14,Thursday,May 14 2020,15:24:31,53.547937535827884,-113.4586359866253,"(53.547937535827884, -113.4586359866253)",1
E20028061,HZ,HAZARDOUS MATERIALS,No location,5480,STRATHCONA,May 14 2020,17:10:10,2020,MAY,05,14,Thursday,May 14 2020,17:24:46,53.51837122979557,-113.48559875407965,"(53.51837122979557, -113.48559875407965)",1
E20028099,OF,OUTSIDE FIRE,No location,2550,MONTROSE,May 14 2020,21:29:29,2020,MAY,05,14,Thursday,May 14 2020,21:38:03,53.571276072487294,-113.43740046409472,"(53.571276072487294, -113.43740046409472)",1
E20028043,MD,MEDICAL,109 AV NW / 109B AV NW,3300,MCQUEEN,May 14 2020,14:52:05,2020,MAY,05,14,Thursday,May 14 2020,18:02:47,53.55589589474428,-113.56579734093512,"(53.55589589474428, -113.56579734093512)",1
E20028095,MD,MEDICAL,No location,1140,MCCAULEY,May 14 2020,20:38:47,2020,MAY,05,14,Thursday,May 14 2020,22:25:00,53.55220210405753,-113.48402646885968,"(53.55220210405753, -113.48402646885968)",1
E20028022,AL,ALARMS,DEAD END / DEAD END,6213,SUMMERSIDE,May 14 2020,13:05:56,2020,MAY,05,14,Thursday,May 14 2020,13:12:20,53.42160132777399,-113.47066906823947,"(53.42160132777399, -113.47066906823947)",1
E20027945,MD,MEDICAL,No location,1140,MCCAULEY,May 13 2020,23:42:33,2020,MAY,05,13,Wednesday,May 14 2020,01:16:21,53.55693306571306,-113.49192524485346,"(53.55693306571306, -113.49192524485346)",1
E20027954,AL,ALARMS,85 AV NW / 86 AV NW,5200,GARNEAU,May 14 2020,02:01:51,2020,MAY,05,14,Thursday,May 14 2020,02:15:07,53.52129764407881,-113.51781164341953,"(53.52129764407881, -113.51781164341953)",1
E20027996,AL,ALARMS,No location,3260,LAUDERDALE,May 14 2020,10:49:02,2020,MAY,05,14,Thursday,May 14 2020,11:27:32,53.58925318601442,-113.51401625064959,"(53.58925318601442, -113.51401625064959)",1
E20027939,MD,MEDICAL,No location,3430,WELLINGTON,May 13 2020,22:57:17,2020,MAY,05,13,Wednesday,May 14 2020,00:22:00,53.59744505047557,-113.55990903831413,"(53.59744505047557, -113.55990903831413)",1
E20027940,MD,MEDICAL,No location,6443,TAMARACK,May 13 2020,23:06:53,2020,MAY,05,13,Wednesday,May 14 2020,01:45:25,53.457778110115235,-113.36755917987391,"(53.457778110115235, -113.36755917987391)",1
E20027998,MD,MEDICAL,26 AV NW / 28 AV NW,5180,ERMINESKIN,May 14 2020,10:58:43,2020,MAY,05,14,Thursday,May 14 2020,13:51:55,53.45680991633531,-113.509578590581,"(53.45680991633531, -113.509578590581)",1
E20028000,MD,MEDICAL,No location,3250,KENSINGTON,May 14 2020,11:17:02,2020,MAY,05,14,Thursday,May 14 2020,13:35:50,53.59436056095539,-113.53746192827012,"(53.59436056095539, -113.53746192827012)",1
E20027953,MD,MEDICAL,100A ST NW / JASPER AV NW,1090,DOWNTOWN,May 14 2020,01:45:45,2020,MAY,05,14,Thursday,May 14 2020,03:36:52,53.541046408794,-113.4920061542577,"(53.541046408794, -113.4920061542577)",1
E20028073,AL,ALARMS,No location,6550,OTTEWELL,May 14 2020,18:46:44,2020,MAY,05,14,Thursday,May 14 2020,18:54:17,53.530506346133365,-113.43174269977621,"(53.530506346133365, -113.43174269977621)",1
E20028079,AL,ALARMS,No location,2541,MILLER,May 14 2020,19:07:23,2020,MAY,05,14,Thursday,May 14 2020,19:15:01,53.61392950832899,-113.40833240664682,"(53.61392950832899, -113.40833240664682)",1
E20027984,MD,MEDICAL,No location,5590,BLACKBURNE,May 14 2020,09:27:20,2020,MAY,05,14,Thursday,May 14 2020,12:45:07,53.43123266678749,-113.49713211348458,"(53.43123266678749, -113.49713211348458)",1
E20028071,MD,MEDICAL,No location,2290,GLENGARRY,May 14 2020,18:28:26,2020,MAY,05,14,Thursday,May 14 2020,19:25:12,53.594308698852196,-113.48932863696619,"(53.594308698852196, -113.48932863696619)",1
E20027949,MD,MEDICAL,No location,4110,DECHENE,May 14 2020,00:28:57,2020,MAY,05,14,Thursday,May 14 2020,01:25:12,53.49540195415154,-113.63505023261398,"(53.49540195415154, -113.63505023261398)",1
E20027974,AL,ALARMS,No location,6710,STRATHEARN,May 14 2020,07:28:54,2020,MAY,05,14,Thursday,May 14 2020,07:39:38,53.532051299424516,-113.4580018561769,"(53.532051299424516, -113.4580018561769)",1
E20027943,MD,MEDICAL,61 AV NW / 109 ST NW,5320,PLEASANTVIEW,May 13 2020,23:26:21,2020,MAY,05,13,Wednesday,May 14 2020,00:17:52,53.498151279494245,-113.51191940252606,"(53.498151279494245, -113.51191940252606)",1
E20028087,AL,ALARMS,No location,2020,BALWIN,May 14 2020,20:09:29,2020,MAY,05,14,Thursday,May 14 2020,20:17:31,53.58630329399422,-113.4623121708498,"(53.58630329399422, -113.4623121708498)",1
E20028060,HZ,HAZARDOUS MATERIALS,No location,5151,STRATHCONA JUNCTION,May 14 2020,16:58:33,2020,MAY,05,14,Thursday,May 14 2020,17:22:22,53.50612552762332,-113.49404233956692,"(53.50612552762332, -113.49404233956692)",1
E20028026,AL,ALARMS,141 ST NB SW / CHAPPELLE DR SW,5462,CHAPPELLE AREA,May 14 2020,13:22:15,2020,MAY,05,14,Thursday,May 14 2020,13:40:31,53.4080263259581,-113.56538112408104,"(53.4080263259581, -113.56538112408104)",1
E20027980,MD,MEDICAL,No location,3350,PRINCE CHARLES,May 14 2020,08:49:44,2020,MAY,05,14,Thursday,May 14 2020,11:19:15,53.576877632898174,-113.5400024919838,"(53.576877632898174, -113.5400024919838)",1
E20028094,AL,ALARMS,No location,4310,MEADOWLARK PARK,May 14 2020,20:36:00,2020,MAY,05,14,Thursday,May 14 2020,20:44:30,53.5309510844944,-113.60101191416703,"(53.5309510844944, -113.60101191416703)",1
E20028076,TA,MOTOR VEHICLE INCIDENT,34 AV NW / GATEWAY BLVD NW,6570,PARSONS INDUSTRIAL,May 14 2020,18:55:53,2020,MAY,05,14,Thursday,May 14 2020,23:09:34,53.4676667744541,-113.49205423996366,"(53.4676667744541, -113.49205423996366)",1
E20028019,MD,MEDICAL,No location,1140,MCCAULEY,May 14 2020,12:46:21,2020,MAY,05,14,Thursday,May 14 2020,13:10:19,53.55250435943051,-113.48236714954623,"(53.55250435943051, -113.48236714954623)",1
E20027952,OF,OUTSIDE FIRE,No location,1080,DELTON,May 14 2020,01:05:05,2020,MAY,05,14,Thursday,May 14 2020,01:17:43,53.58078207786015,-113.48906663716848,"(53.58078207786015, -113.48906663716848)",1
E20028092,AL,ALARMS,No location,2060,BELLEVUE,May 14 2020,20:34:19,2020,MAY,05,14,Thursday,May 14 2020,20:44:22,53.564412874190644,-113.44555173485519,"(53.564412874190644, -113.44555173485519)",1
E20028068,CA,CITIZEN ASSIST,No location,1170,PRINCE RUPERT,May 14 2020,17:59:35,2020,MAY,05,14,Thursday,May 14 2020,18:36:50,53.560893924967296,-113.52571112951995,"(53.560893924967296, -113.52571112951995)",1
E20028081,MD,MEDICAL,No location,3270,LAURIER HEIGHTS,May 14 2020,19:18:19,2020,MAY,05,14,Thursday,May 14 2020,20:33:34,53.51650230310333,-113.56529295439749,"(53.51650230310333, -113.56529295439749)",1
E20028029,MD,MEDICAL,No location,1080,DELTON,May 14 2020,13:33:48,2020,MAY,05,14,Thursday,May 14 2020,15:01:46,53.579704795936436,-113.47684871641441,"(53.579704795936436, -113.47684871641441)",1
E20027976,TA,MOTOR VEHICLE INCIDENT,RAINBOW VALLEY RD NW / 122 ST NW,5020,ASPEN GARDENS,May 14 2020,08:34:43,2020,MAY,05,14,Thursday,May 14 2020,10:42:33,53.480696279392745,-113.54114440424205,"(53.480696279392745, -113.54114440424205)",1
E20013779,FR,FIRE,No location,1140,MCCAULEY,February 26 2020,14:52:54,2020,FEBRUARY,02,26,Wednesday,February 26 2020,15:36:45,53.55257292717703,-113.48658535677228,"(53.55257292717703, -113.48658535677228)",1
E20027979,OF,OUTSIDE FIRE,No location,1230,SPRUCE AVENUE,May 14 2020,08:42:57,2020,MAY,05,14,Thursday,May 14 2020,08:54:01,53.56035186775392,-113.49218094406173,"(53.56035186775392, -113.49218094406173)",1
E20027969,MD,MEDICAL,No location,5570,WINDERMERE,May 14 2020,06:51:51,2020,MAY,05,14,Thursday,May 14 2020,09:47:59,53.423057132440945,-113.62590232561837,"(53.423057132440945, -113.62590232561837)",1
