DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
190113565,05/15/2019,05/14/2019,2148,01,Central,0165,997,TRAFFIC COLLISION,3101 3401 3701 3008 3026 3029,27,F,B,101,STREET,LOS ANGELES                  ST,7TH                          ST,"(34.0433, -118.2504)"
190113568,05/15/2019,05/14/2019,0317,01,Central,0119,997,TRAFFIC COLLISION,3701 3101 3401 3011 3602 3034 3025,55,M,W,101,STREET,E  CESAR E CHAVEZ               AV,LYON                         ST,"(34.0558, -118.2294)"
190113398,05/12/2019,05/12/2019,1640,01,Central,0127,997,TRAFFIC COLLISION,3101 3401 3701 3004 3025,49,F,H,101,STREET,1ST                          ST,SAN PEDRO                    ST,"(34.0504, -118.2409)"
190113642,05/15/2019,05/15/2019,1230,01,Central,0195,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,29,F,W,101,STREET,MAPLE                        AV,16TH                         ST,"(34.0319, -118.2594)"
190113634,05/15/2019,05/15/2019,0830,01,Central,0118,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3029,,F,H,101,STREET,SPRING,BAKER,"(34.0692, -118.2286)"
190113545,05/14/2019,05/14/2019,0700,01,Central,0182,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3036,49,M,H,101,STREET,S  MAIN                         ST,OLYMPIC                      BL,"(34.042, -118.2625)"
190113523,05/08/2019,05/08/2019,1630,01,Central,0165,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,34,F,W,101,STREET,HILL                         ST,18TH                         ST,"(34.0433, -118.2488)"
190113482,05/13/2019,05/13/2019,1135,01,Central,0119,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030 0605,34,F,H,101,STREET,ALAMEDA,N  ALHAMBRA,"(34.0606, -118.2365)"
190113667,05/15/2019,05/15/2019,1815,01,Central,0124,997,TRAFFIC COLLISION,3101 3401 3701 3004 0947 3025 3034 3002,49,M,W,101,STREET,1ST                          ST,MAIN                         ST,"(34.0522, -118.2434)"
190113668,05/15/2019,05/15/2019,1410,01,Central,0152,997,TRAFFIC COLLISION,3101 3401 3701 3006 3026,18,M,A,101,STREET,WILSHIRE                     BL,HOPE                         ST,"(34.0487, -118.2571)"
190113669,05/15/2019,05/15/2019,1740,01,Central,0131,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,58,F,A,101,STREET,1ST                          ST,FREEMONT                     ST,"(34.0569, -118.254)"
190113671,05/16/2019,05/15/2019,1955,01,Central,0163,997,TRAFFIC COLLISION,3101 3401 3701 3016 3026 3036,25,M,H,101,STREET,S  BROADWAY,7TH                          ST,"(34.0438, -118.2547)"
190113727,05/16/2019,05/16/2019,1110,01,Central,0153,997,TRAFFIC COLLISION,3101 3401 3701 3004 3034,49,M,H,101,STREET,HILL,5TH,"(34.0488, -118.2518)"
190204584,01/11/2019,01/11/2019,1900,02,Rampart,0275,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030 3032 0605,31,M,X,108,PARKING LOT,900    BEACON                       AV,,"(34.0514, -118.2743)"
190207328,03/01/2019,03/01/2019,0900,02,Rampart,0281,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,60,F,X,101,STREET,ALVARADO                     ST,PICO                         BL,"(34.0473, -118.2827)"
190209585,04/12/2019,04/12/2019,1440,02,Rampart,0236,997,TRAFFIC COLLISION,3101 3401 3701 3003 3024 3029,31,F,H,101,STREET,3RD                          ST,ALVARADO,"(34.063, -118.2727)"
190209591,04/12/2019,04/12/2019,1450,02,Rampart,0236,997,TRAFFIC COLLISION,,40,M,O,101,STREET,ALVARADO                     BL,VALLEY                       ST,"(34.0648, -118.2715)"
190209616,04/13/2019,04/12/2019,2220,02,Rampart,0299,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,24,F,H,108,PARKING LOT,TOBERMAN,14TH,"(34.0426, -118.2769)"
190210875,05/07/2019,05/07/2019,0545,02,Rampart,0235,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036,26,M,H,101,STREET,3RD                          ST,GRAND VIEW                   AV,"(34.064, -118.2747)"
190210930,05/08/2019,05/07/2019,1400,02,Rampart,0216,997,TRAFFIC COLLISION,,40,M,H,101,STREET,SUNSET                       BL,ALVARADO                     ST,"(34.0776, -118.2635)"
190210947,05/08/2019,05/08/2019,1505,02,Rampart,0231,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036,34,M,H,101,STREET,COUNCIL                      ST,DILLON                       ST,"(34.0738, -118.2822)"
190210963,05/08/2019,05/08/2019,0730,02,Rampart,0217,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,70,M,O,101,STREET,ALVARADO                     ST,BELLEVUE                     AV,"(34.0729, -118.2664)"
190113651,05/15/2019,05/15/2019,0900,01,Central,0118,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3036 3602,20,M,H,101,STREET,MAIN,BLOOM,"(34.0652, -118.2306)"
190206134,02/10/2019,02/10/2019,1600,02,Rampart,0251,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,51,F,H,101,STREET,RAMPART,3RD                          ST,"(34.0663, -118.2789)"
190113682,05/16/2019,05/15/2019,1330,01,Central,0174,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,60,M,B,101,STREET,S  SPRING                       ST,8TH                          ST,"(34.0431, -118.2536)"
190207839,03/09/2019,03/09/2019,0700,02,Rampart,0201,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,63,M,W,101,STREET,SANTA MONICA                 BL,MARIPOSA                     AV,"(34.0908, -118.2992)"
190208626,03/25/2019,03/25/2019,1400,02,Rampart,0257,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030 3032,42,F,O,101,STREET,WILSHIRE,BURLINGTON,"(34.0552, -118.2675)"
190208857,03/29/2019,03/29/2019,1635,02,Rampart,0201,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,23,M,K,101,STREET,VERMONT                      AV,SANTA MONICA                 BL,"(34.0909, -118.2917)"
190113680,05/16/2019,05/16/2018,0100,01,Central,0195,997,TRAFFIC COLLISION,3101 3401 3701 3003 3024 3029 1218,57,M,H,101,STREET,MAPLE                        AV,18TH                         ST,"(34.0299, -118.261)"
190208631,03/26/2019,03/26/2019,0612,02,Rampart,0247,997,TRAFFIC COLLISION,3101 3401 3701 3003 3027 3029,30,M,H,101,STREET,BONNIE BRAE                  ST,6TH                          ST,"(34.0585, -118.2724)"
190210966,05/09/2019,05/08/2019,1915,02,Rampart,0204,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3036,46,M,B,101,STREET,SUNSET,MALTMAN,"(34.0897, -118.2769)"
190210979,05/08/2019,05/08/2019,0940,02,Rampart,0299,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036,59,M,H,101,STREET,WASHINGTON,UNION,"(34.0385, -118.2811)"
190210986,05/09/2019,05/09/2019,0855,02,Rampart,0212,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026,19,F,H,101,STREET,JUANITA,BEVERLY,"(34.0764, -118.2905)"
190210993,05/09/2019,05/09/2019,0745,02,Rampart,0204,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,24,M,W,101,STREET,900    HYPERION                     AV,,"(34.0878, -118.2822)"
190210996,05/09/2019,05/09/2019,1150,02,Rampart,0245,997,TRAFFIC COLLISION,3101 3401 3701 3004 3034 0947 3032 3002 3602,99,M,W,102,SIDEWALK,6TH                          ST,CORONADO                     ST,"(34.062, -118.2804)"
190211018,05/09/2019,05/09/2019,1445,02,Rampart,0212,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3036,51,F,F,101,STREET,BEVERLY,WESTMORELAND,"(34.0764, -118.2892)"
190211027,05/09/2019,05/09/2019,1515,02,Rampart,0256,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,44,M,H,101,STREET,BONNIE BRAE                  ST,7TH                          ST,"(34.0554, -118.2745)"
190211028,05/09/2019,05/09/2019,1810,02,Rampart,0216,997,TRAFFIC COLLISION,3101 3401 3701 3006 3002 3034,,F,O,101,STREET,MOHAWK                       ST,SUNSET                       BL,"(34.0774, -118.265)"
190211090,05/03/2019,05/03/2019,0845,02,Rampart,0217,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,23,F,O,101,STREET,PALO ALTO                    ST,BELMONT,"(34.0727, -118.2637)"
190211091,05/10/2019,05/10/2019,0910,02,Rampart,0237,997,TRAFFIC COLLISION,3101 3401 3701 3011 3034,,X,X,101,STREET,GLENDALE,COLTON,"(34.0644, -118.26)"
190211095,05/10/2019,05/08/2019,2200,02,Rampart,0236,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,45,M,W,101,STREET,GLENDALE                     BL,BERKELEY                     AV,"(34.0657, -118.268)"
190211096,05/10/2019,05/10/2019,0830,02,Rampart,0275,997,TRAFFIC COLLISION,3101 3401 3701 3003 3026 3029 3036,23,F,W,101,STREET,UNION                        AV,JAMES M WOOD,"(34.0508, -118.2731)"
190211099,05/10/2019,05/09/2019,1930,02,Rampart,0251,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,24,F,B,101,STREET,RAMPART,7TH,"(34.0594, -118.2833)"
190211135,05/10/2019,05/10/2019,2135,02,Rampart,0285,997,TRAFFIC COLLISION,3101 3401 3701 3016 3026,21,F,H,101,STREET,PICO,BONNIE BRAE,"(34.046, -118.2799)"
190211137,05/10/2019,05/10/2019,2040,02,Rampart,0204,997,TRAFFIC COLLISION,3101 3401 3701 3006 3026 3602,18,X,X,101,STREET,900    MICHELTORENA                 ST,,"(34.0857, -118.2812)"
190211141,05/11/2019,05/11/2019,0001,02,Rampart,0211,997,TRAFFIC COLLISION,3101 3401 3701 3003 3026 3028 1218,54,M,B,101,STREET,VERMONT,SANTA MONICA,"(34.0814, -118.2962)"
190211142,05/11/2019,05/11/2019,0415,02,Rampart,0246,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3602,38,M,H,101,STREET,6TH,ALVARADO,"(34.0596, -118.2749)"
190211176,05/11/2019,05/11/2019,0650,02,Rampart,0218,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3034,32,M,W,101,STREET,GLENDALE                     BL,PALO ALTO                    ST,"(34.0691, -118.2611)"
190211187,05/11/2019,05/11/2019,1250,02,Rampart,0249,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026,62,M,O,101,STREET,3RD                          ST,BIXEL                        ST,"(34.0576, -118.2598)"
190211188,05/11/2019,05/11/2019,1015,02,Rampart,0245,997,TRAFFIC COLLISION,3101 3401 3701 3011 3025,18,X,X,101,STREET,2500 W  5TH                          ST,,"(34.0632, -118.2771)"
190211192,05/11/2019,05/11/2019,0100,02,Rampart,0257,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,22,M,H,101,STREET,WITMER                       ST,INGRAHAM,"(34.0531, -118.2671)"
190211023,05/09/2019,05/09/2019,0900,02,Rampart,0256,997,TRAFFIC COLLISION,1501 3101 3401 3701 3004 3030,41,M,H,101,STREET,BURLINGTON,WILSHIRE,"(34.0557, -118.273)"
190211199,05/11/2019,05/11/2019,1925,02,Rampart,0257,997,TRAFFIC COLLISION,3101 3401 3701 3011 3034 3026,20,M,H,101,STREET,WITMER                       ST,WILSHIRE                     BL,"(34.0535, -118.2669)"
190211203,05/11/2019,05/10/2019,2220,02,Rampart,0291,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,66,F,K,101,STREET,PICO,HOOVER,"(34.0473, -118.2842)"
190211223,05/13/2019,05/12/2019,2025,02,Rampart,0279,997,TRAFFIC COLLISION,3101 3401 3701 3006 3801,35,F,H,101,STREET,GARLAND                      AV,JAMES M WOOD                 AV,"(34.0481, -118.2712)"
190211228,05/12/2019,05/12/2019,1700,02,Rampart,0201,997,TRAFFIC COLLISION,3101 3401 3701 3003 3025 3036,33,F,W,101,STREET,VERMONT,NORMAL,"(34.0867, -118.2917)"
190211268,05/13/2019,05/13/2019,1545,02,Rampart,0245,997,TRAFFIC COLLISION,3101 3401 3701 3026 3036 3602 3004,63,F,H,101,STREET,LUCAS                        AV,6TH                          ST,"(34.061, -118.2775)"
190211272,05/13/2019,05/13/2019,0840,02,Rampart,0221,997,TRAFFIC COLLISION,3101 3401 3701 3006 3026,18,X,X,101,STREET,ROSEWOOD                     AV,HELIOTROPE                   AV,"(34.0791, -118.2956)"
190211280,05/05/2019,05/03/2019,1850,02,Rampart,0233,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,72,F,A,101,STREET,S  BENTON                       WY,3RD                          ST,"(34.0667, -118.2797)"
190211302,05/14/2019,05/14/2019,0730,02,Rampart,0237,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036,69,F,H,101,STREET,DILLON                       ST,BEVERLY                      BL,"(34.0621, -118.2619)"
190211314,05/14/2019,05/14/2019,1745,02,Rampart,0295,997,TRAFFIC COLLISION,3101 3401 3701 3004 3025,41,M,A,101,STREET,PICO,BURLINGTON,"(34.0456, -118.2789)"
190211315,05/14/2019,05/14/2019,1510,02,Rampart,0237,997,TRAFFIC COLLISION,3101 3401 3701 3004 3034,28,F,H,101,STREET,GLENDALE                     BL,TEMPLE                       ST,"(34.0682, -118.2609)"
190211332,05/15/2019,05/14/2019,2055,02,Rampart,0285,997,TRAFFIC COLLISION,3101 3401 3701 3004 0947 1218 3029 3025,47,M,H,101,STREET,11TH                         ST,BONNIE BRAE                  ST,"(34.0495, -118.2791)"
190211337,05/14/2019,05/14/2019,2110,02,Rampart,0218,997,TRAFFIC COLLISION,3101 3401 3701 3013 3024 3036,27,M,W,101,STREET,TEMPLE,LAVETA                       TR,"(34.0678, -118.259)"
190211364,05/15/2019,05/15/2019,1005,02,Rampart,0295,997,TRAFFIC COLLISION,3101 3401 3701 3004 3034 0910,,M,W,101,STREET,UNION                        AV,14TH                         ST,"(34.043, -118.2779)"
190211370,05/15/2019,05/15/2019,1555,02,Rampart,0299,997,TRAFFIC COLLISION,3101 3401 3701 3006 3034,,M,H,101,STREET,UNION                        AV,WASHINGTON                   BL,"(34.0385, -118.2811)"
190211410,05/16/2019,05/16/2019,0100,02,Rampart,0289,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,48,F,H,101,STREET,UNION,11TH                         PL,"(34.047, -118.2755)"
190211376,05/15/2019,05/15/2019,1625,02,Rampart,0289,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3602,30,M,W,101,STREET,PICO,UNION,"(34.0446, -118.2769)"
190211385,05/15/2019,05/14/2019,0725,02,Rampart,0251,997,TRAFFIC COLLISION,3101 3701 3003 3026 3029 3036 3401,32,M,B,101,STREET,W  6TH                          ST,BENTON                       WY,"(34.0628, -118.2822)"
190211276,05/13/2019,05/13/2019,1715,02,Rampart,0256,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,54,M,H,101,STREET,6TH                          ST,UNION                        AV,"(34.0579, -118.2711)"
190211282,05/14/2019,05/13/2019,1910,02,Rampart,0246,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 3036,64,F,B,101,STREET,ALVARADO                     ST,WILSHIRE                     BL,"(34.058, -118.2759)"
190211338,05/14/2019,05/14/2019,2230,02,Rampart,0281,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,18,M,H,101,STREET,11TH                         ST,ALVARADO,"(34.0503, -118.2808)"
190211439,05/16/2019,05/16/2019,1125,02,Rampart,0235,997,TRAFFIC COLLISION,,38,M,H,101,STREET,ALVARADO                     ST,TEMPLE                       ST,"(34.0703, -118.268)"
190211449,05/16/2019,05/16/2019,1400,02,Rampart,0245,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,64,M,O,101,STREET,CORONADO,3RD,"(34.0648, -118.2786)"
190304660,01/10/2019,01/10/2019,1020,03,Southwest,0396,997,TRAFFIC COLLISION,4003 3026 3029 3102 3037 3003,66,F,H,108,PARKING LOT,4300 W  43RD                         PL,,"(34.0046, -118.2908)"
190305154,01/19/2019,01/19/2019,1500,03,Southwest,0321,997,TRAFFIC COLLISION,4025 3037 3030 3101,18,X,X,101,STREET,JEFFERSON                    BL,RODEO                        RD,"(34.022, -118.3771)"
190306044,02/01/2019,02/01/2019,0745,03,Southwest,0331,997,TRAFFIC COLLISION,4025 3029 3025 3036 3034 3101,38,M,B,101,STREET,ADAMS                        BL,WEST VIEW,"(34.0326, -118.3484)"
190307368,02/22/2019,02/22/2019,0125,03,Southwest,0313,997,TRAFFIC COLLISION,,27,F,H,101,STREET,CRENSHAW                     BL,ADAMS                        BL,"(34.0326, -118.335)"
190307891,03/02/2019,03/01/2019,2000,03,Southwest,0311,997,TRAFFIC COLLISION,,24,M,B,101,STREET,FAIRFAX                      AV,LA CIENEGA                   BL,"(34.0293, -118.3719)"
190308027,03/02/2019,03/02/2019,1830,03,Southwest,0398,997,TRAFFIC COLLISION,4025 3037 3004 3030 3104 0605,29,M,H,101,STREET,VERNON                       AV,FIGUEROA                     ST,"(34.0038, -118.2827)"
190312154,05/05/2019,05/04/2019,2145,03,Southwest,0396,997,TRAFFIC COLLISION,4025 3037 3028 3002,32,M,H,101,STREET,KING                         BL,HOOVER                       ST,"(34.0073, -118.2894)"
190312523,05/10/2019,05/09/2019,1820,03,Southwest,0392,997,TRAFFIC COLLISION,4025 3004 3028 3030 3101,52,M,B,101,STREET,VERNON                       AV,CRENSHAW                     BL,"(34.0036, -118.3319)"
190312181,05/05/2019,05/05/2019,1129,03,Southwest,0311,997,TRAFFIC COLLISION,3101 4025 3037 3004 3028 3030,24,M,H,101,STREET,JEFFERSON                    BL,HAUSER                       BL,"(34.026, -118.3652)"
190312182,05/05/2019,05/01/2019,1230,03,Southwest,0373,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030,60,M,B,101,STREET,CRENSHAW                     BL,MARTIN LUTHER KING JR        BL,"(34.011, -118.3351)"
190312211,05/02/2019,05/01/2019,0916,03,Southwest,0325,997,TRAFFIC COLLISION,0605 4003 3037 3006 3028 3030 3101,35,F,O,101,STREET,ADAMS                        BL,E  VERMONT,"(34.0328, -118.2915)"
190312455,05/06/2019,05/06/2019,2350,03,Southwest,0396,997,TRAFFIC COLLISION,4003 3037 3004 3026 3029 3101,20,F,B,101,STREET,VERMONT                      AV,VERNON                       AV,"(34.0037, -118.2915)"
190312460,05/08/2019,05/08/2019,2115,03,Southwest,0373,997,TRAFFIC COLLISION,4003 3036 3004 3028 3030 3101,34,F,B,101,STREET,39TH                         ST,DEGNAN                       BL,"(34.0146, -118.3311)"
190312499,05/09/2019,05/09/2019,0640,03,Southwest,0392,997,TRAFFIC COLLISION,4003 3037 3004 3028 3030 3101,30,F,H,101,STREET,ARLINGTON,N  52ND                         ST,"(33.9951, -118.3182)"
190312461,05/05/2019,05/05/2019,1240,03,Southwest,0338,997,TRAFFIC COLLISION,4003 3036 3008 3026 3101,17,M,H,101,STREET,WALTON                       AV,30TH                         ST,"(34.0272, -118.2948)"
190312456,05/08/2019,05/08/2019,1320,03,Southwest,0319,997,TRAFFIC COLLISION,4003 3037 3004 3028 3030 3101,18,M,X,101,STREET,FIGUEROA                     ST,S  23RD                         ST,"(34.0311, -118.2749)"
190312463,05/08/2019,05/08/2019,2121,03,Southwest,0357,997,TRAFFIC COLLISION,4003 3036 3004 3026 3101,60,M,H,101,STREET,NORMANDIE                    AV,36TH                         PL,"(34.0219, -118.3002)"
190312485,05/08/2019,05/07/2019,1030,03,Southwest,0315,997,TRAFFIC COLLISION,4003 3037 3006 3028 3030 3101,78,M,X,108,PARKING LOT,ST ANDREWS                   PL,N  ADAMS                        BL,"(34.0327, -118.3113)"
190312502,05/09/2019,05/09/2019,0900,03,Southwest,0374,997,TRAFFIC COLLISION,3026 3101 3004 4003 3036,38,F,B,101,STREET,2ND                          AV,OBAMA                        BL,"(34.0148, -118.3222)"
190312119,05/04/2019,05/04/2019,1020,03,Southwest,0319,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101 4003 0605,44,M,W,101,STREET,FIGUEROA                     ST,ADAMS                        BL,"(34.0282, -118.2749)"
190312529,05/09/2019,05/09/2019,1040,03,Southwest,0374,997,TRAFFIC COLLISION,4003 3026 3101 3004 3036,38,F,H,101,STREET,ARLINGTON                    AV,MARTIN LUTHER KING JR        BL,"(34.0108, -118.3182)"
190312555,05/10/2019,03/28/2019,0930,03,Southwest,0398,997,TRAFFIC COLLISION,4025 0101 3026 3008 3036 3101,62,M,B,101,STREET,FIGUEROA,MARTIN LUTHER KING JR        BL,"(34.0106, -118.2827)"
190312619,05/10/2019,05/10/2019,0815,03,Southwest,0357,997,TRAFFIC COLLISION,,44,M,B,101,STREET,S  EXPOSITION                   BL,W  WISCONSIN                    AV,"(34.0182, -118.2931)"
190312634,05/11/2019,05/07/2019,1550,03,Southwest,0337,997,TRAFFIC COLLISION,4025 3036 3004 3026 3101,63,F,H,101,STREET,JEFFERSON                    BL,HALLDALE                     AV,"(34.0255, -118.3027)"
190312636,05/11/2019,05/11/2019,1515,03,Southwest,0331,997,TRAFFIC COLLISION,4025 3036 3004 3026 3101,22,F,B,101,STREET,JEFFERSON                    BL,LA BREA                      BL,"(34.0255, -118.3548)"
190312712,04/30/2019,04/20/2019,2220,03,Southwest,0315,997,TRAFFIC COLLISION,,39,F,H,101,STREET,2200 W  26TH                         PL,,"(34.0318, -118.3152)"
190312713,04/13/2019,04/12/2019,2055,03,Southwest,0359,997,TRAFFIC COLLISION,,42,F,W,101,STREET,3500 S  FIGUEROA                     ST,,"(34.0204, -118.2809)"
190312818,05/11/2019,05/11/2019,1635,03,Southwest,0354,997,TRAFFIC COLLISION,,18,X,X,101,STREET,2ND                          AV,JEFFERSON                    BL,"(34.0256, -118.3189)"
190312605,05/11/2019,05/11/2019,0630,03,Southwest,0313,997,TRAFFIC COLLISION,4025 3037 3004 3025,28,M,H,101,STREET,CRENSHAW                     BL,ADAMS                        BL,"(34.0326, -118.335)"
190312530,05/05/2019,05/05/2019,1330,03,Southwest,0355,997,TRAFFIC COLLISION,4003 3037 3006 3028 3030 3101,18,M,X,101,STREET,37TH                         DR,WESTERN                      AV,"(34.0194, -118.3089)"
